imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,TimeSinceUpdate,TimeAgo,status
355139084370268,10.633747,103.528303,"10.633747,103.528303",4,Offline,2024-08-20,14:03:08,1724137388,457d20h20min,1y ago,success
355139084458998,11.545827,104.899241,"11.545827,104.899241",4,Offline,2025-11-13,13:35:47,1763015747,7d20h47min,7d ago,success
355139084418380,11.526747,104.914708,"11.526747,104.914708",2,Online,2025-11-21,10:22:34,1763695354,0d0h1min,1min ago,success
355139084376075,13.658929,102.554042,"13.658929,102.554042",4,Offline,2025-09-10,04:52:14,1757454734,72d5h31min,2m ago,success
355139084375556,13.357783,103.871852,"13.357783,103.871852",4,Offline,2025-02-13,15:15:20,1739434520,280d19h8min,9m ago,success
355139084366050,11.601693,104.913689,"11.601693,104.913689",4,Offline,2024-11-12,15:52:33,1731401553,373d18h31min,1y ago,success
355710090538500,11.520914,104.919154,"11.520914,104.919154",4,Offline,2025-10-24,10:51:17,1761277877,27d23h32min,27d ago,success
355139084375713,13.676574,102.56225,"13.676574,102.56225",4,Offline,2025-11-21,09:55:21,1763693721,0d0h28min,28min ago,success
355710090233789,12.538412,103.915935,"12.538412,103.915935",4,Offline,2025-03-02,11:35:09,1740890109,263d22h48min,8m ago,success
355139084371340,10.705006,103.816194,"10.705006,103.816194",2,Online,2025-11-21,10:20:55,1763695255,0d0h2min,2min ago,success
355139083953700,13.120658,103.197807,"13.120658,103.197807",4,Offline,2025-09-11,04:22:50,1757539370,71d6h0min,2m ago,success
355139084375564,11.054573,106.100386,"11.054573,106.100386",4,Offline,2025-08-25,08:51:34,1756086694,88d1h32min,2m ago,success
355139084375028,11.575471,104.851395,"11.575471,104.851395",2,Online,2025-11-21,10:21:09,1763695269,0d0h2min,2min ago,success
355139084370276,10.633839,103.528067,"10.633839,103.528067",4,Offline,2025-10-17,13:53:24,1760684004,34d20h30min,1m ago,success
355139084371399,13.359328,103.882522,"13.359328,103.882522",4,Offline,2024-06-06,11:12:36,1717647156,532d23h11min,1y ago,success
355139084371381,13.487777,103.72447,"13.487777,103.72447",4,Offline,2025-07-30,00:07:23,1753808843,114d10h16min,3m ago,success
355139084371407,11.520653,104.918401,"11.520653,104.918401",4,Offline,2025-11-14,16:06:58,1763111218,6d18h16min,6d ago,success
355139084371308,11.545866,104.899274,"11.545866,104.899274",4,Offline,2025-10-30,11:51:20,1761799880,21d22h32min,21d ago,success
355139084414413,11.602518,104.885305,"11.602518,104.885305",4,Offline,2025-09-27,08:32:02,1758936722,55d1h51min,1m ago,success
355139084376323,11.60267,104.901204,"11.60267,104.901204",4,Offline,2025-09-11,00:38:34,1757525914,71d9h45min,2m ago,success
355139084376471,11.520796,104.919087,"11.520796,104.919087",4,Offline,2025-02-13,16:16:56,1739438216,280d18h6min,9m ago,success
355139084369518,13.664433,102.58274,"13.664433,102.58274",4,Offline,2025-11-13,13:37:05,1763015825,7d20h46min,7d ago,success
355139084369716,11.520519,104.918877,"11.520519,104.918877",4,Offline,2025-09-27,08:45:26,1758937526,55d1h38min,1m ago,success
355139083976883,11.555563,104.90494,"11.555563,104.90494",4,Offline,2023-12-28,23:34:40,1703781280,693d10h48min,1y ago,success
355139084419511,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4342d11h23min,11y ago,success
355139084370920,11.520655,104.918937,"11.520655,104.918937",4,Offline,2025-02-13,15:17:53,1739434673,280d19h5min,9m ago,success
355139084370904,11.545794,104.899354,"11.545794,104.899354",4,Offline,2025-10-11,13:51:47,1760165507,40d20h31min,1m ago,success
355139084369898,11.520374,104.918685,"11.520374,104.918685",4,Offline,2025-10-24,10:10:31,1761275431,28d0h13min,28d ago,success
355139084370896,11.52077,104.91872,"11.52077,104.91872",4,Offline,2025-10-24,10:05:30,1761275130,28d0h18min,28d ago,success
355139084370755,11.516426,104.940393,"11.516426,104.940393",4,Offline,2025-02-01,05:15:19,1738361719,293d5h8min,9m ago,success
355139084373205,11.52669,104.942972,"11.52669,104.942972",2,Online,2025-11-21,10:20:33,1763695233,0d0h3min,3min ago,success
355139084373197,11.54589,104.899252,"11.54589,104.899252",4,Offline,2025-10-18,15:19:56,1760775596,33d19h3min,1m ago,success
355139084370771,11.545605,104.899267,"11.545605,104.899267",4,Offline,2025-10-24,10:10:41,1761275441,28d0h12min,28d ago,success
355139084373171,11.219576,104.798927,"11.219576,104.798927",2,Online,2025-11-21,10:22:25,1763695345,0d0h1min,1min ago,success
355139084373247,10.607532,103.521507,"10.607532,103.521507",4,Offline,2025-11-21,09:03:47,1763690627,0d1h19min,1h ago,success
355139084376356,11.532167,104.934615,"11.532167,104.934615",2,Online,2025-11-21,10:20:48,1763695248,0d0h2min,2min ago,success
355139084370854,11.551894,104.903219,"11.551894,104.903219",4,Offline,2025-09-15,12:47:44,1757915264,66d21h35min,2m ago,success
355139084370821,11.520443,104.918801,"11.520443,104.918801",4,Offline,2025-10-24,10:06:41,1761275201,28d0h16min,28d ago,success
355139084370870,10.602227,103.531965,"10.602227,103.531965",4,Offline,2025-11-21,09:00:55,1763690455,0d1h22min,1h ago,success
355139084369781,11.432664,104.977821,"11.432664,104.977821",2,Online,2025-11-21,10:22:50,1763695370,0d0h0min,0min ago,success
355139084373296,11.545776,104.899442,"11.545776,104.899442",4,Offline,2025-03-21,14:29:00,1742542140,244d19h54min,8m ago,success
355139084416210,10.631314,103.505553,"10.631314,103.505553",4,Offline,2025-02-01,05:14:43,1738361683,293d5h8min,9m ago,success
355139084372751,11.545844,104.899337,"11.545844,104.899337",4,Offline,2025-10-17,13:34:48,1760682888,34d20h48min,1m ago,success
355139084372660,11.5458,104.898744,"11.5458,104.898744",4,Offline,2025-09-10,11:43:36,1757479416,71d22h40min,2m ago,success
355139084372900,10.609742,103.543514,"10.609742,103.543514",4,Offline,2025-09-29,11:33:06,1759120386,52d22h50min,1m ago,success
355139084375598,10.614286,103.536013,"10.614286,103.536013",4,Offline,2024-04-08,18:27:40,1712575660,591d15h55min,1y ago,success
355139084375655,11.282778,104.353565,"11.282778,104.353565",4,Offline,2025-05-07,08:58:02,1746583082,198d1h25min,6m ago,success
355139084418158,11.830115,104.979894,"11.830115,104.979894",4,Offline,2025-05-29,09:33:09,1748485989,176d0h50min,5m ago,success
355139084376190,13.659395,102.579333,"13.659395,102.579333",4,Offline,2025-10-08,13:25:37,1759904737,43d20h58min,1m ago,success
355139084418059,11.563229,104.850875,"11.563229,104.850875",4,Offline,2025-06-04,16:14:42,1749028482,169d18h8min,5m ago,success
355139084458972,10.591484,103.550482,"10.591484,103.550482",4,Offline,2024-10-07,18:21:06,1728300066,409d16h2min,1y ago,success
355139084375333,11.520565,104.918885,"11.520565,104.918885",4,Offline,2025-09-29,11:33:30,1759120410,52d22h50min,1m ago,success
355139084371357,10.623574,103.495119,"10.623574,103.495119",4,Offline,2025-02-01,00:25:31,1738344331,293d9h58min,9m ago,success
355139084418398,11.531222,104.826529,"11.531222,104.826529",4,Offline,2025-09-11,05:14:40,1757542480,71d5h8min,2m ago,success
355139084418414,11.578159,104.873669,"11.578159,104.873669",4,Offline,2024-06-24,06:23:48,1719185028,515d3h59min,1y ago,success
355139084418513,11.619845,104.859992,"11.619845,104.859992",2,Online,2025-11-21,10:23:24,1763695404,0d0h0min,0min ago,success
355139084371449,14.243757,104.674075,"14.243757,104.674075",2,Online,2025-11-21,10:20:41,1763695241,0d0h2min,2min ago,success
355139084376083,13.65898,102.553965,"13.65898,102.553965",4,Offline,2025-05-14,07:30:32,1747182632,191d2h53min,6m ago,success
355139084419750,11.52074,104.919,"11.52074,104.919",4,Offline,2025-09-27,08:30:07,1758936607,55d1h53min,1m ago,success
355139084369542,13.08451,103.227403,"13.08451,103.227403",4,Offline,2025-09-11,01:51:05,1757530265,71d8h32min,2m ago,success
355139084419594,11.54582,104.899345,"11.54582,104.899345",4,Offline,2025-03-14,15:11:18,1741939878,251d19h12min,8m ago,success
355139084376232,13.671175,102.578183,"13.671175,102.578183",4,Offline,2025-09-02,09:05:23,1756778723,80d1h18min,2m ago,success
355139084414231,11.545942,104.89932,"11.545942,104.89932",4,Offline,2025-09-15,13:12:06,1757916726,66d21h11min,2m ago,success
355139084418349,13.245083,104.123162,"13.245083,104.123162",4,Offline,2024-09-23,06:02:16,1727046136,424d4h21min,1y ago,success
355139084458964,11.545884,104.899313,"11.545884,104.899313",4,Offline,2025-02-13,15:14:43,1739434483,280d19h8min,9m ago,success
355139084376257,11.545563,104.899608,"11.545563,104.899608",4,Offline,2025-03-21,14:28:59,1742542139,244d19h54min,8m ago,success
355139084017877,11.520319,104.918814,"11.520319,104.918814",4,Offline,2025-03-21,13:47:07,1742539627,244d20h36min,8m ago,success
355139084369591,13.668494,102.582805,"13.668494,102.582805",4,Offline,2024-10-19,09:23:11,1729304591,398d1h0min,1y ago,success
355139084418026,11.520415,104.918676,"11.520415,104.918676",4,Offline,2025-03-14,12:45:12,1741931112,251d21h38min,8m ago,success
355139084418422,13.369747,103.867335,"13.369747,103.867335",4,Offline,2025-02-01,04:11:24,1738357884,293d6h12min,9m ago,success
355139084414348,11.520481,104.91888,"11.520481,104.91888",4,Offline,2025-10-08,13:22:05,1759904525,43d21h1min,1m ago,success
355139084017844,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4342d11h23min,11y ago,success
355139084419586,11.562011,104.911194,"11.562011,104.911194",2,Online,2025-11-21,10:20:56,1763695256,0d0h2min,2min ago,success
355139084374286,12.957693,102.589936,"12.957693,102.589936",4,Offline,2025-11-21,10:04:20,1763694260,0d0h19min,19min ago,success
355139084376430,11.52067,104.918943,"11.52067,104.918943",4,Offline,2025-02-13,15:14:42,1739434482,280d19h8min,9m ago,success
355139084375721,11.53765,104.838473,"11.53765,104.838473",2,Online,2025-11-21,10:21:32,1763695292,0d0h2min,2min ago,success
355139084418224,13.648073,102.569407,"13.648073,102.569407",4,Offline,2025-10-24,10:04:49,1761275089,28d0h18min,28d ago,success
355139084369989,10.621695,103.526037,"10.621695,103.526037",4,Offline,2025-11-21,01:27:09,1763663229,0d8h56min,8h ago,success
355139084374047,13.648037,102.56937,"13.648037,102.56937",4,Offline,2025-09-15,12:47:33,1757915253,66d21h36min,2m ago,success
355139084376109,13.63764,102.588509,"13.63764,102.588509",4,Offline,2025-02-01,05:25:00,1738362300,293d4h58min,9m ago,success
355139084375614,11.56573,104.908441,"11.56573,104.908441",2,Online,2025-11-21,10:22:19,1763695339,0d0h1min,1min ago,success
355139084375952,13.673877,102.565374,"13.673877,102.565374",4,Offline,2025-09-26,09:46:44,1758854804,56d0h36min,1m ago,success
355139084418307,11.537124,104.923412,"11.537124,104.923412",2,Online,2025-11-21,10:23:17,1763695397,0d0h0min,0min ago,success
355139084418232,13.668698,102.614529,"13.668698,102.614529",4,Offline,2023-11-23,16:52:15,1700733135,728d17h31min,1y ago,success
355139084419461,11.827939,106.024282,"11.827939,106.024282",4,Offline,2024-11-20,08:38:48,1732066728,366d1h44min,1y ago,success
355139084375747,11.872082,104.672777,"11.872082,104.672777",2,Online,2025-11-21,10:20:42,1763695242,0d0h2min,2min ago,success
355139084458881,11.52052,104.918877,"11.52052,104.918877",4,Offline,2025-10-24,09:20:38,1761272438,28d1h3min,28d ago,success
355139084369419,13.633098,102.606985,"13.633098,102.606985",4,Offline,2025-11-20,20:42:52,1763646172,0d13h40min,13h ago,success
355139084418489,11.685079,104.95228,"11.685079,104.95228",4,Offline,2025-09-11,00:25:41,1757525141,71d9h57min,2m ago,success
355139084371316,11.54557,104.898905,"11.54557,104.898905",4,Offline,2025-11-13,13:36:23,1763015783,7d20h47min,7d ago,success
355139084458873,11.44337,104.747705,"11.44337,104.747705",4,Offline,2023-09-08,17:03:20,1694167400,804d17h20min,2y ago,success
355139084458956,11.589116,104.881922,"11.589116,104.881922",4,Offline,2025-02-11,11:55:36,1739249736,282d22h28min,9m ago,success
355139084459137,13.667029,102.56699,"13.667029,102.56699",4,Offline,2025-10-08,13:21:37,1759904497,43d21h2min,1m ago,success
355139084374187,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4342d11h23min,11y ago,success
355139084369732,10.628549,103.526712,"10.628549,103.526712",4,Offline,2025-09-01,15:08:27,1756714107,80d19h15min,2m ago,success
355139084366191,10.623454,103.534163,"10.623454,103.534163",4,Offline,2025-11-21,10:13:12,1763694792,0d0h10min,10min ago,success
355139084397170,10.622509,103.524324,"10.622509,103.524324",4,Offline,2025-11-21,09:41:36,1763692896,0d0h42min,42min ago,success
355139084373312,11.499542,104.940632,"11.499542,104.940632",4,Offline,2025-02-01,05:50:58,1738363858,293d4h32min,9m ago,success
355139084459152,13.659015,102.579068,"13.659015,102.579068",4,Offline,2025-10-24,15:16:35,1761293795,27d19h7min,27d ago,success
355139084414181,11.581794,104.920603,"11.581794,104.920603",2,Online,2025-11-21,10:21:23,1763695283,0d0h2min,2min ago,success
355139084414298,11.548087,104.897547,"11.548087,104.897547",4,Offline,2025-02-13,16:16:11,1739438171,280d18h7min,9m ago,success
355139084417275,11.44296,104.883209,"11.44296,104.883209",4,Offline,2025-09-11,04:48:42,1757540922,71d5h34min,2m ago,success
355139084414314,12.536291,103.927025,"12.536291,103.927025",2,Online,2025-11-21,10:20:39,1763695239,0d0h2min,2min ago,success
355139084414207,11.484791,104.847497,"11.484791,104.847497",2,Online,2025-11-21,10:23:17,1763695397,0d0h0min,0min ago,success
355139084459111,13.64807,102.569339,"13.64807,102.569339",4,Offline,2024-05-04,16:47:16,1714816036,565d17h36min,1y ago,success
355139084414397,11.400584,104.904822,"11.400584,104.904822",2,Online,2025-11-21,10:21:36,1763695296,0d0h2min,2min ago,success
355139084375770,11.546222,104.898983,"11.546222,104.898983",4,Offline,2025-09-10,13:08:16,1757484496,71d21h15min,2m ago,success
355139084372629,11.57843,104.854185,"11.57843,104.854185",4,Offline,2025-01-31,10:53:53,1738295633,293d23h29min,9m ago,success
355139084416335,11.53537,104.860769,"11.53537,104.860769",4,Offline,2025-09-25,14:47:06,1758786426,56d19h36min,1m ago,success
355139084414306,11.419704,104.994687,"11.419704,104.994687",4,Offline,2025-11-21,10:08:14,1763694494,0d0h15min,15min ago,success
355139084416582,11.517363,104.871619,"11.517363,104.871619",4,Offline,2025-11-14,15:53:48,1763110428,6d18h29min,6d ago,success
355139083977303,10.600078,103.530566,"10.600078,103.530566",4,Offline,2024-07-02,04:13:12,1719868392,507d6h10min,1y ago,success
355139084369534,11.550508,104.912467,"11.550508,104.912467",2,Online,2025-11-21,10:23:24,1763695404,0d0h0min,0min ago,success
355139084376299,11.565636,104.906697,"11.565636,104.906697",4,Offline,2025-06-27,07:51:50,1750985510,147d2h31min,4m ago,success
355139084369724,11.531922,104.906422,"11.531922,104.906422",4,Offline,2025-09-29,11:32:50,1759120370,52d22h50min,1m ago,success
355139084376141,11.545854,104.899283,"11.545854,104.899283",4,Offline,2025-03-21,13:47:38,1742539658,244d20h36min,8m ago,success
355139084369260,11.573885,104.868605,"11.573885,104.868605",4,Offline,2025-09-10,23:21:26,1757521286,71d11h2min,2m ago,success
355139084375788,11.533027,104.911995,"11.533027,104.911995",4,Offline,2025-02-01,02:33:42,1738352022,293d7h49min,9m ago,success
355139084375580,11.511399,104.860347,"11.511399,104.860347",2,Online,2025-11-21,10:23:20,1763695400,0d0h0min,0min ago,success
355139084375630,13.083771,103.228939,"13.083771,103.228939",4,Offline,2025-08-18,09:06:06,1755482766,95d1h17min,3m ago,success
355139084376018,11.311476,105.40509,"11.311476,105.40509",4,Offline,2024-04-13,06:59:32,1712966372,587d3h24min,1y ago,success
355139084375796,11.537704,104.90098,"11.537704,104.90098",4,Offline,2024-04-07,21:56:43,1712501803,592d12h26min,1y ago,success
355139083978673,11.520453,104.918854,"11.520453,104.918854",4,Offline,2025-09-26,09:49:31,1758854971,56d0h34min,1m ago,success
355139084418331,11.545705,104.899013,"11.545705,104.899013",4,Offline,2025-02-13,16:16:37,1739438197,280d18h7min,9m ago,success
355139084418448,13.673672,102.566022,"13.673672,102.566022",4,Offline,2025-09-26,09:47:07,1758854827,56d0h36min,1m ago,success
355139084418265,11.5967,105.423896,"11.5967,105.423896",4,Offline,2025-01-10,22:31:56,1736523116,314d11h51min,10m ago,success
355139084419420,11.52042,104.918789,"11.52042,104.918789",4,Offline,2025-02-15,15:03:41,1739606621,278d19h19min,9m ago,success
355139084376497,10.616258,103.53498,"10.616258,103.53498",4,Offline,2024-06-25,12:21:07,1719292867,513d22h2min,1y ago,success
355139083955499,11.568445,104.92826,"11.568445,104.92826",4,Offline,2025-03-14,10:29:00,1741922940,251d23h54min,8m ago,success
355139084417937,11.537543,104.872467,"11.537543,104.872467",4,Offline,2023-12-22,15:08:25,1703232505,699d19h15min,1y ago,success
355139084376166,10.610607,103.575122,"10.610607,103.575122",4,Offline,2025-11-21,09:00:05,1763690405,0d1h23min,1h ago,success
355139084369575,10.626637,103.525969,"10.626637,103.525969",4,Offline,2025-09-10,10:31:08,1757475068,71d23h52min,2m ago,success
355139084017950,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4342d11h23min,11y ago,success
355139084369583,10.605449,103.528758,"10.605449,103.528758",2,Online,2025-11-21,10:21:45,1763695305,0d0h1min,1min ago,success
355139084418208,11.501714,104.938079,"11.501714,104.938079",4,Offline,2025-01-31,18:29:35,1738322975,293d15h54min,9m ago,success
355139084375754,11.441139,104.896967,"11.441139,104.896967",2,Online,2025-11-21,10:23:04,1763695384,0d0h0min,0min ago,success
355139084371365,10.602243,103.563848,"10.602243,103.563848",4,Offline,2025-09-15,12:49:30,1757915370,66d21h34min,2m ago,success
355139084371464,11.485585,104.942594,"11.485585,104.942594",2,Online,2025-11-21,10:23:08,1763695388,0d0h0min,0min ago,success
355139084373809,13.676185,102.562845,"13.676185,102.562845",4,Offline,2025-11-21,08:54:11,1763690051,0d1h29min,1h ago,success
355139084418588,11.546225,104.898252,"11.546225,104.898252",4,Offline,2025-08-11,13:26:13,1754893573,101d20h57min,3m ago,success
355139084418604,13.355072,103.869837,"13.355072,103.869837",4,Offline,2025-02-11,11:55:03,1739249703,282d22h28min,9m ago,success
355139084417945,13.605902,102.784205,"13.605902,102.784205",4,Offline,2025-11-06,10:16:05,1762398965,15d0h7min,15d ago,success
355139084419503,11.596932,105.424038,"11.596932,105.424038",4,Offline,2025-11-13,13:58:29,1763017109,7d20h25min,7d ago,success
355139084418406,11.520338,104.918675,"11.520338,104.918675",4,Offline,2025-09-15,12:50:14,1757915414,66d21h33min,2m ago,success
355139084418273,13.106707,103.196553,"13.106707,103.196553",4,Offline,2025-07-30,00:14:09,1753809249,114d10h9min,3m ago,success
355139084376208,13.670107,102.579174,"13.670107,102.579174",4,Offline,2025-09-03,14:37:26,1756885046,78d19h46min,2m ago,success
355139084371282,13.676288,102.561928,"13.676288,102.561928",4,Offline,2025-11-18,22:43:51,1763480631,2d11h39min,2d ago,success
355139084418257,13.675423,102.559712,"13.675423,102.559712",4,Offline,2024-08-12,11:43:44,1723437824,465d22h39min,1y ago,success
355139084418562,11.488807,104.662467,"11.488807,104.662467",4,Offline,2024-08-12,12:47:18,1723441638,465d21h36min,1y ago,success
355139084376117,11.648762,102.911972,"11.648762,102.911972",2,Online,2025-11-21,10:21:10,1763695270,0d0h2min,2min ago,success
355139084418315,11.409247,104.689413,"11.409247,104.689413",2,Online,2025-11-21,10:21:12,1763695272,0d0h2min,2min ago,success
355139084376505,10.600786,103.566233,"10.600786,103.566233",4,Offline,2025-11-21,06:57:42,1763683062,0d3h25min,3h ago,success
355139084376125,12.931141,102.503523,"12.931141,102.503523",4,Offline,2025-08-08,06:32:43,1754609563,105d3h50min,3m ago,success
355139084418521,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4342d11h23min,11y ago,success
355139084419396,11.54329,104.87489,"11.54329,104.87489",4,Offline,2025-02-01,01:45:34,1738349134,293d8h38min,9m ago,success
355139084459129,10.605271,103.52874,"10.605271,103.52874",4,Offline,2025-11-08,16:12:29,1762593149,12d18h11min,12d ago,success
355139084419537,10.645474,103.78555,"10.645474,103.78555",4,Offline,2025-02-01,03:58:32,1738357112,293d6h25min,9m ago,success
355139084418596,10.623582,103.495153,"10.623582,103.495153",4,Offline,2025-02-01,05:26:34,1738362394,293d4h57min,9m ago,success
355139084419859,10.643814,103.542995,"10.643814,103.542995",4,Offline,2025-07-18,07:11:34,1752797494,126d3h12min,4m ago,success
355139084369567,10.623665,103.537116,"10.623665,103.537116",4,Offline,2025-02-01,02:13:11,1738350791,293d8h10min,9m ago,success
355139084369609,11.459462,104.747714,"11.459462,104.747714",4,Offline,2025-09-14,12:45:12,1757828712,67d21h38min,2m ago,success
355139084369617,11.537361,104.883058,"11.537361,104.883058",4,Offline,2024-02-29,09:38:58,1709174338,631d0h44min,1y ago,success
355139084376406,11.49954,104.898345,"11.49954,104.898345",2,Online,2025-11-21,10:23:07,1763695387,0d0h0min,0min ago,success
355139084369633,11.520595,104.907395,"11.520595,104.907395",2,Online,2025-11-21,10:23:17,1763695397,0d0h0min,0min ago,success
355139083977618,11.547104,104.788043,"11.547104,104.788043",4,Offline,2023-08-16,02:17:56,1692127076,828d8h5min,2y ago,success
355139083976792,11.520439,104.918918,"11.520439,104.918918",4,Offline,2025-03-21,14:30:21,1742542221,244d19h53min,8m ago,success
355139083952462,11.545795,104.899354,"11.545795,104.899354",4,Offline,2025-09-15,12:46:38,1757915198,66d21h37min,2m ago,success
355139084375648,11.545713,104.899697,"11.545713,104.899697",4,Offline,2024-12-16,13:12:12,1734329532,339d21h11min,11m ago,success
355139084015749,11.536177,104.911383,"11.536177,104.911383",4,Offline,2025-10-08,13:24:23,1759904663,43d20h59min,1m ago,success
355139084458592,13.652243,102.590283,"13.652243,102.590283",4,Offline,2025-08-11,08:43:49,1754876629,102d1h39min,3m ago,success
355139084015830,11.590205,104.897515,"11.590205,104.897515",4,Offline,2023-12-21,17:38:26,1703155106,700d16h45min,1y ago,success
355139084375705,10.641961,104.188662,"10.641961,104.188662",4,Offline,2025-08-18,12:44:48,1755495888,94d21h38min,3m ago,success
355139083976941,11.543088,104.894778,"11.543088,104.894778",4,Offline,2025-02-01,04:31:36,1738359096,293d5h52min,9m ago,success
355139084375572,11.520435,104.91901,"11.520435,104.91901",2,Online,2025-11-21,10:20:56,1763695256,0d0h2min,2min ago,success
355139084418299,13.670283,102.577047,"13.670283,102.577047",4,Offline,2025-11-21,02:30:21,1763667021,0d7h53min,7h ago,success
355139083976818,11.520504,104.918835,"11.520504,104.918835",4,Offline,2025-10-24,09:20:06,1761272406,28d1h3min,28d ago,success
355139084015731,11.520345,104.918849,"11.520345,104.918849",4,Offline,2025-11-14,15:53:50,1763110430,6d18h29min,6d ago,success
355139084418539,13.101915,103.214194,"13.101915,103.214194",2,Online,2025-11-21,10:22:16,1763695336,0d0h1min,1min ago,success
355139084013652,11.534662,104.879661,"11.534662,104.879661",4,Offline,2025-03-21,14:24:23,1742541863,244d19h59min,8m ago,success
355139084015384,0,0,"0,0",4,Offline,2025-03-21,14:27:41,1742542061,244d19h55min,8m ago,success
355139083976933,11.545858,104.899294,"11.545858,104.899294",4,Offline,2025-10-08,13:21:14,1759904474,43d21h2min,1m ago,success
355139083955804,11.520414,104.918849,"11.520414,104.918849",4,Offline,2025-10-24,10:11:07,1761275467,28d0h12min,28d ago,success
355139084459160,11.52043,104.918747,"11.52043,104.918747",4,Offline,2025-09-15,13:17:44,1757917064,66d21h5min,2m ago,success
355139083953916,11.529035,104.874182,"11.529035,104.874182",4,Offline,2025-09-10,23:42:58,1757522578,71d10h40min,2m ago,success
355139084376182,10.641375,103.503219,"10.641375,103.503219",2,Online,2025-11-21,10:22:49,1763695369,0d0h0min,0min ago,success
355139084016168,13.679332,102.564794,"13.679332,102.564794",4,Offline,2025-07-03,06:11:46,1751497906,141d4h11min,4m ago,success
355139084458584,13.258342,102.885499,"13.258342,102.885499",4,Offline,2025-07-09,23:56:08,1752080168,134d10h27min,4m ago,success
355139084371373,10.63358,103.527513,"10.63358,103.527513",4,Offline,2025-08-05,16:15:18,1754385318,107d18h8min,3m ago,success
355139084371779,11.52055,104.918777,"11.52055,104.918777",4,Offline,2025-02-17,16:23:38,1739784218,276d18h0min,9m ago,success
355139084458568,11.520531,104.918784,"11.520531,104.918784",4,Offline,2025-10-24,09:21:21,1761272481,28d1h2min,28d ago,success
355139084371423,11.520492,104.918813,"11.520492,104.918813",4,Offline,2025-09-15,13:33:11,1757917991,66d20h50min,2m ago,success
355139083977295,11.50015,104.804626,"11.50015,104.804626",4,Offline,2025-08-13,11:19:15,1755058755,99d23h4min,3m ago,success
355139084458576,11.572014,104.92033,"11.572014,104.92033",2,Online,2025-11-21,10:23:11,1763695391,0d0h0min,0min ago,success
355139084419602,13.633482,102.605044,"13.633482,102.605044",4,Offline,2025-05-17,11:07:19,1747454839,187d23h16min,6m ago,success
355139084376174,13.656286,102.568765,"13.656286,102.568765",4,Offline,2025-09-26,09:48:23,1758854903,56d0h35min,1m ago,success
355139084418216,12.567592,103.842797,"12.567592,103.842797",4,Offline,2024-04-03,17:33:21,1712140401,596d16h50min,1y ago,success
355139084418455,13.657994,102.559064,"13.657994,102.559064",4,Offline,2025-07-04,01:15:37,1751566537,140d9h8min,4m ago,success
355139084369625,10.633843,103.528065,"10.633843,103.528065",4,Offline,2025-02-01,15:25:52,1738398352,292d18h57min,9m ago,success
355139084376224,11.545727,104.899213,"11.545727,104.899213",4,Offline,2025-10-08,13:21:43,1759904503,43d21h1min,1m ago,success
355139084419529,13.676509,102.562076,"13.676509,102.562076",4,Offline,2025-09-10,23:16:49,1757521009,71d11h6min,2m ago,success
355139084373791,13.668293,102.593307,"13.668293,102.593307",4,Offline,2025-09-15,12:48:34,1757915314,66d21h35min,2m ago,success
355139083956067,12.613786,105.465914,"12.613786,105.465914",4,Offline,2025-09-15,13:11:46,1757916706,66d21h11min,2m ago,success
355139084376240,10.665583,103.792757,"10.665583,103.792757",2,Online,2025-11-21,10:22:14,1763695334,0d0h1min,1min ago,success
355139084371498,11.574676,104.886371,"11.574676,104.886371",2,Online,2025-11-21,10:22:02,1763695322,0d0h1min,1min ago,success
355139083953601,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4342d11h23min,11y ago,success
355139084419412,13.670039,102.57912,"13.670039,102.57912",4,Offline,2025-10-24,10:03:33,1761275013,28d0h20min,28d ago,success
355139084371480,11.594895,104.860175,"11.594895,104.860175",4,Offline,2025-09-27,08:30:37,1758936637,55d1h53min,1m ago,success
355139084419404,11.562497,104.900192,"11.562497,104.900192",2,Online,2025-11-21,10:23:23,1763695403,0d0h0min,0min ago,success
355139083976743,13.083694,103.228955,"13.083694,103.228955",4,Offline,2025-08-05,10:04:07,1754363047,108d0h19min,3m ago,success
355139084419438,11.519893,104.919026,"11.519893,104.919026",4,Offline,2025-11-14,16:17:56,1763111876,6d18h5min,6d ago,success
355139084015673,10.64326,103.543512,"10.64326,103.543512",4,Offline,2023-12-29,00:42:20,1703785340,693d9h41min,1y ago,success
355139083939741,13.065127,104.289472,"13.065127,104.289472",4,Offline,2023-08-03,06:15:22,1691018122,841d4h8min,2y ago,success
355139083951605,11.52062,104.918919,"11.52062,104.918919",4,Offline,2025-10-24,10:07:28,1761275248,28d0h16min,28d ago,success
355139084017943,13.670107,102.561653,"13.670107,102.561653",4,Offline,2024-04-24,10:12:02,1713928322,576d0h11min,1y ago,success
355139083952751,10.629461,103.520757,"10.629461,103.520757",4,Offline,2024-03-21,01:05:00,1710957900,610d9h18min,1y ago,success
355139084375762,10.632524,103.518049,"10.632524,103.518049",2,Online,2025-11-21,10:22:25,1763695345,0d0h1min,1min ago,success
