imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,TimeSinceUpdate,TimeAgo,status
355139084016184,11.520663,104.918994,"11.520663,104.918994",4,Offline,2025-10-24,10:08:54,1761275334,41d8h1min,1m ago,success
355710090519963,11.558389,104.89669,"11.558389,104.89669",4,Offline,2024-12-10,11:43:18,1733805798,359d6h27min,11m ago,success
355139083978640,10.623706,103.532909,"10.623706,103.532909",4,Offline,2025-02-11,14:35:23,1739259323,296d3h35min,9m ago,success
355139083953940,11.520509,104.918722,"11.520509,104.918722",4,Offline,2025-09-15,13:10:08,1757916608,80d5h0min,2m ago,success
355710090521191,11.541839,104.891754,"11.541839,104.891754",4,Offline,2025-01-30,13:04:45,1738217085,308d5h5min,10m ago,success
355139083953825,10.685995,103.285318,"10.685995,103.285318",4,Offline,2025-07-12,13:56:23,1752303383,145d4h14min,4m ago,success
355710090538542,11.522099,104.912877,"11.522099,104.912877",2,Online,2025-12-04,18:10:17,1764846617,0d0h0min,0min ago,success
355139083978731,10.633743,103.528897,"10.633743,103.528897",4,Offline,2025-11-13,14:09:53,1763017793,21d4h0min,21d ago,success
355139083978434,11.520587,104.918829,"11.520587,104.918829",4,Offline,2025-03-14,15:06:59,1741939619,265d3h3min,8m ago,success
355139083954195,11.520443,104.918848,"11.520443,104.918848",4,Offline,2025-09-15,13:10:12,1757916612,80d5h0min,2m ago,success
355710090538377,11.092362,105.058219,"11.092362,105.058219",4,Offline,2024-08-09,10:04:21,1723172661,482d8h6min,1y ago,success
355710090520763,11.520517,104.919032,"11.520517,104.919032",4,Offline,2024-12-13,12:57:40,1734069460,356d5h13min,11m ago,success
355139084015798,11.501707,104.933817,"11.501707,104.933817",2,Online,2025-12-04,18:10:17,1764846617,0d0h0min,0min ago,success
355710090521142,11.594334,104.860387,"11.594334,104.860387",4,Offline,2025-01-24,14:20:11,1737703211,314d3h50min,10m ago,success
355139084015632,13.083527,103.22911,"13.083527,103.22911",4,Offline,2025-02-12,17:17:03,1739355423,295d0h53min,9m ago,success
355139084016416,11.520417,104.918776,"11.520417,104.918776",4,Offline,2025-10-24,10:39:49,1761277189,41d7h30min,1m ago,success
355710090520003,13.693459,102.598779,"13.693459,102.598779",2,Online,2025-12-04,18:07:50,1764846470,0d0h2min,2min ago,success
355139084016002,11.574432,104.856911,"11.574432,104.856911",4,Offline,2023-11-20,06:36:44,1700437004,745d11h33min,2y ago,success
355139084019113,13.606432,102.676625,"13.606432,102.676625",4,Offline,2025-06-24,04:02:50,1750712570,163d14h7min,5m ago,success
355710090521233,11.841602,105.870689,"11.841602,105.870689",4,Offline,2025-12-04,14:07:13,1764832033,0d4h3min,4h ago,success
355139083954534,13.670191,102.579282,"13.670191,102.579282",4,Offline,2025-07-10,12:03:01,1752123781,147d6h7min,4m ago,success
355139084017299,11.064416,106.138237,"11.064416,106.138237",4,Offline,2025-10-04,08:44:33,1759542273,61d9h26min,2m ago,success
355139083953478,11.658189,104.851303,"11.658189,104.851303",2,Online,2025-12-04,18:10:02,1764846602,0d0h0min,0min ago,success
355139083948221,13.675608,102.561305,"13.675608,102.561305",4,Offline,2025-12-03,06:01:19,1764716479,1d12h9min,1d ago,success
355139083954062,11.52077,104.9188,"11.52077,104.9188",4,Offline,2025-09-25,14:46:05,1758786365,70d3h24min,2m ago,success
355710090238358,13.633075,102.607315,"13.633075,102.607315",4,Offline,2023-12-18,13:53:59,1702882439,717d4h16min,1y ago,success
355139084017323,13.308299,104.134088,"13.308299,104.134088",4,Offline,2024-05-04,09:18:37,1714789117,579d8h52min,1y ago,success
355139084015871,11.5782,104.835326,"11.5782,104.835326",2,Online,2025-12-04,18:10:01,1764846601,0d0h0min,0min ago,success
355139083952868,13.670056,102.579112,"13.670056,102.579112",4,Offline,2025-07-10,12:02:18,1752123738,147d6h8min,4m ago,success
355139083976669,13.336542,103.909524,"13.336542,103.909524",2,Online,2025-12-04,18:10:17,1764846617,0d0h0min,0min ago,success
355710090517678,11.533645,104.897444,"11.533645,104.897444",2,Online,2025-12-04,18:10:22,1764846622,0d0h0min,0min ago,success
355710090519781,11.53816,104.883105,"11.53816,104.883105",4,Offline,2025-06-13,17:28:46,1749810526,174d0h41min,5m ago,success
355139083956109,13.355385,103.858267,"13.355385,103.858267",4,Offline,2023-08-30,13:49:27,1693378167,827d4h21min,2y ago,success
355139083953932,13.58872,102.947068,"13.58872,102.947068",2,Online,2025-12-04,18:05:40,1764846340,0d0h5min,5min ago,success
355139084016218,11.542716,104.90721,"11.542716,104.90721",4,Offline,2025-02-12,17:14:06,1739355246,295d0h56min,9m ago,success
355139083953718,11.520202,104.776428,"11.520202,104.776428",2,Online,2025-12-04,18:10:12,1764846612,0d0h0min,0min ago,success
355139083953999,10.627391,103.509008,"10.627391,103.509008",4,Offline,2025-09-27,08:27:46,1758936466,68d9h42min,2m ago,success
355139084015962,10.608089,103.526164,"10.608089,103.526164",4,Offline,2025-06-19,12:52:41,1750312361,168d5h17min,5m ago,success
355710090519658,11.54565,104.898924,"11.54565,104.898924",4,Offline,2025-01-14,11:59:15,1736830755,324d6h11min,10m ago,success
355139083978426,13.677788,102.578358,"13.677788,102.578358",4,Offline,2025-02-22,13:23:01,1740205381,285d4h47min,9m ago,success
355139083978715,11.520428,104.918813,"11.520428,104.918813",4,Offline,2024-11-29,11:06:26,1732853186,370d7h4min,1y ago,success
355139083953882,11.545807,104.899384,"11.545807,104.899384",4,Offline,2025-06-27,15:45:30,1751013930,160d2h25min,5m ago,success
355139083977592,11.532235,104.871687,"11.532235,104.871687",4,Offline,2023-07-20,22:10:00,1689865800,867d20h0min,2y ago,success
355710090520979,11.545859,104.899312,"11.545859,104.899312",4,Offline,2025-07-03,13:45:06,1751525106,154d4h25min,5m ago,success
355710090548129,11.545882,104.899394,"11.545882,104.899394",4,Offline,2024-12-30,11:50:25,1735534225,339d6h20min,11m ago,success
355139083956224,11.439224,105.460967,"11.439224,105.460967",2,Online,2025-12-04,18:08:08,1764846488,0d0h2min,2min ago,success
355710090519575,13.665425,102.567332,"13.665425,102.567332",4,Offline,2024-12-26,14:02:46,1735196566,343d4h7min,11m ago,success
355710090519906,10.630479,103.50616,"10.630479,103.50616",2,Online,2025-12-04,18:01:44,1764846104,0d0h8min,8min ago,success
355139083977519,12.889529,102.581768,"12.889529,102.581768",4,Offline,2024-12-20,10:42:19,1734666139,349d7h28min,11m ago,success
355139083978053,13.661125,102.55099,"13.661125,102.55099",4,Offline,2025-07-12,17:33:16,1752316396,145d0h37min,4m ago,success
355139083977907,13.670215,102.579255,"13.670215,102.579255",4,Offline,2023-06-16,12:45:45,1686894345,902d5h24min,2y ago,success
355139084015624,12.915708,103.370426,"12.915708,103.370426",2,Online,2025-12-04,18:10:24,1764846624,0d0h0min,0min ago,success
355139083953353,11.520239,104.91876,"11.520239,104.91876",4,Offline,2025-03-14,15:22:04,1741940524,265d2h48min,8m ago,success
355710090519922,11.545855,104.89917,"11.545855,104.89917",4,Offline,2025-07-05,09:56:18,1751684178,152d8h14min,5m ago,success
355139083979515,11.558849,104.93217,"11.558849,104.93217",4,Offline,2025-07-10,12:05:02,1752123902,147d6h5min,4m ago,success
355139083952736,13.319113,103.855644,"13.319113,103.855644",4,Offline,2025-07-10,15:49:08,1752137348,147d2h21min,4m ago,success
355139083953734,11.586388,104.908959,"11.586388,104.908959",2,Online,2025-12-04,18:09:02,1764846542,0d0h1min,1min ago,success
355139083976677,11.572784,104.920193,"11.572784,104.920193",2,Online,2025-12-04,18:10:21,1764846621,0d0h0min,0min ago,success
355139083953890,11.545797,104.899374,"11.545797,104.899374",4,Offline,2025-10-07,14:55:40,1759823740,58d3h15min,1m ago,success
355710090521183,13.087035,102.445869,"13.087035,102.445869",4,Offline,2025-09-19,10:37:50,1758253070,76d7h32min,2m ago,success
355139084017364,11.053916,106.098938,"11.053916,106.098938",4,Offline,2025-07-10,15:45:09,1752137109,147d2h25min,4m ago,success
355139083956000,11.527627,104.9639,"11.527627,104.9639",2,Online,2025-12-04,18:10:25,1764846625,0d0h0min,0min ago,success
355139084017570,11.232422,104.638015,"11.232422,104.638015",4,Offline,2025-11-28,17:17:48,1764325068,6d0h52min,6d ago,success
355139083952355,10.622528,103.528494,"10.622528,103.528494",4,Offline,2025-07-09,16:13:24,1752052404,148d1h57min,4m ago,success
355139083978046,12.934356,102.504045,"12.934356,102.504045",2,Online,2025-12-04,18:03:13,1764846193,0d0h7min,7min ago,success
355139083976511,11.520392,104.918993,"11.520392,104.918993",4,Offline,2025-03-21,15:04:36,1742544276,258d3h6min,8m ago,success
355139083977477,13.654031,102.593283,"13.654031,102.593283",4,Offline,2024-07-31,23:03:07,1722441787,490d19h7min,1y ago,success
355710090521209,11.598502,104.88211,"11.598502,104.88211",2,Online,2025-12-04,18:10:03,1764846603,0d0h0min,0min ago,success
355710090541017,11.597705,104.86941,"11.597705,104.86941",4,Offline,2025-02-06,13:23:10,1738822990,301d4h47min,10m ago,success
355710090541116,11.260847,104.68724,"11.260847,104.68724",2,Online,2025-12-04,18:09:36,1764846576,0d0h1min,1min ago,success
355139083979168,11.5808,104.916997,"11.5808,104.916997",4,Offline,2025-01-23,16:18:21,1737623901,315d1h52min,10m ago,success
355139083953304,10.627905,103.554925,"10.627905,103.554925",2,Online,2025-12-04,18:05:51,1764846351,0d0h4min,4min ago,success
355139083978681,11.545848,104.89883,"11.545848,104.89883",4,Offline,2025-03-14,15:09:55,1741939795,265d3h0min,8m ago,success
355139083978608,11.51058,104.954455,"11.51058,104.954455",2,Online,2025-12-04,18:07:41,1764846461,0d0h2min,2min ago,success
355139083953684,11.545802,104.899271,"11.545802,104.899271",4,Offline,2025-11-13,13:34:06,1763015646,21d4h36min,21d ago,success
355139083978376,11.490883,105.061967,"11.490883,105.061967",4,Offline,2024-10-05,06:31:35,1728084695,425d11h39min,1y ago,success
355710090520888,11.573419,104.876077,"11.573419,104.876077",2,Online,2025-12-04,18:10:24,1764846624,0d0h0min,0min ago,success
355139083953163,13.678515,102.561982,"13.678515,102.561982",2,Online,2025-12-04,18:10:11,1764846611,0d0h0min,0min ago,success
355139083976560,10.616662,103.524362,"10.616662,103.524362",4,Offline,2024-04-26,22:06:06,1714143966,586d20h4min,1y ago,success
355710090550000,10.722479,104.71558,"10.722479,104.71558",2,Online,2025-12-04,18:09:44,1764846584,0d0h0min,0min ago,success
355139083956190,11.520932,104.918916,"11.520932,104.918916",4,Offline,2025-03-14,12:45:15,1741931115,265d5h25min,8m ago,success
355139083953247,11.520394,104.918735,"11.520394,104.918735",4,Offline,2025-02-13,15:15:07,1739434507,294d2h55min,9m ago,success
355139083953148,13.670096,102.579333,"13.670096,102.579333",4,Offline,2025-07-10,11:46:58,1752122818,147d6h23min,4m ago,success
355710090530499,11.54696,104.898405,"11.54696,104.898405",4,Offline,2025-07-04,16:42:59,1751622179,153d1h27min,5m ago,success
355139083953205,10.63362,103.527477,"10.63362,103.527477",4,Offline,2025-11-13,14:09:24,1763017764,21d4h1min,21d ago,success
355139083978632,11.569998,104.912266,"11.569998,104.912266",2,Online,2025-12-04,18:08:09,1764846489,0d0h2min,2min ago,success
355139083956133,13.357449,103.872209,"13.357449,103.872209",4,Offline,2025-07-10,11:48:43,1752122923,147d6h21min,4m ago,success
355139083977626,11.518241,105.022698,"11.518241,105.022698",2,Online,2025-12-04,18:08:40,1764846520,0d0h2min,2min ago,success
355710090540415,11.543802,104.878569,"11.543802,104.878569",4,Offline,2024-11-22,13:41:41,1732257701,377d4h28min,1y ago,success
355710090520136,11.9113,105.65249,"11.9113,105.65249",4,Offline,2024-07-11,13:28:27,1720679307,511d4h42min,1y ago,success
355710090520029,11.164489,104.698377,"11.164489,104.698377",4,Offline,2024-04-26,10:09:17,1714100957,587d8h1min,1y ago,success
355710090548244,11.062474,104.650295,"11.062474,104.650295",4,Offline,2025-09-20,14:41:22,1758354082,75d3h29min,2m ago,success
355710090521399,11.555925,104.913995,"11.555925,104.913995",4,Offline,2024-01-21,16:53:44,1705830824,683d1h16min,1y ago,success
355139083953593,13.64693,102.587787,"13.64693,102.587787",2,Online,2025-12-04,18:08:07,1764846487,0d0h2min,2min ago,success
355139083952025,10.773463,104.44623,"10.773463,104.44623",4,Offline,2025-09-11,02:29:04,1757532544,84d15h41min,2m ago,success
355139083955796,12.927644,102.495494,"12.927644,102.495494",4,Offline,2025-07-10,12:04:31,1752123871,147d6h6min,4m ago,success
355710090520011,11.54575,104.899244,"11.54575,104.899244",4,Offline,2024-12-12,13:27:18,1733984838,357d4h43min,11m ago,success
355710090540381,11.533184,104.92415,"11.533184,104.92415",2,Online,2025-12-04,18:05:25,1764846325,0d0h5min,5min ago,success
355139083956166,13.663172,102.602126,"13.663172,102.602126",4,Offline,2025-07-16,09:02:48,1752631368,141d9h7min,4m ago,success
355710090539441,10.633867,103.528117,"10.633867,103.528117",4,Offline,2025-04-18,16:11:33,1744967493,230d1h59min,7m ago,success
355710090540464,13.624134,103.04975,"13.624134,103.04975",2,Online,2025-12-04,18:10:11,1764846611,0d0h0min,0min ago,success
355710090540431,11.545714,104.899262,"11.545714,104.899262",4,Offline,2025-06-12,10:03:59,1749697439,175d8h6min,5m ago,success
355710090540472,11.545954,104.899294,"11.545954,104.899294",4,Offline,2024-11-05,11:35:29,1730781329,394d6h35min,1y ago,success
355710090539474,11.58765,104.927547,"11.58765,104.927547",2,Online,2025-12-04,18:06:31,1764846391,0d0h4min,4min ago,success
355710090519989,12.529707,104.190287,"12.529707,104.190287",4,Offline,2024-12-17,17:03:59,1734429839,352d1h6min,11m ago,success
355139083976529,11.043132,104.64783,"11.043132,104.64783",2,Online,2025-12-04,18:10:18,1764846618,0d0h0min,0min ago,success
355710090540282,11.520497,104.91885,"11.520497,104.91885",4,Offline,2025-06-21,12:27:47,1750483667,166d5h42min,5m ago,success
355139083976453,10.622948,103.526769,"10.622948,103.526769",4,Offline,2025-12-04,17:51:39,1764845499,0d0h19min,19min ago,success
355710090521118,12.210224,105.545252,"12.210224,105.545252",2,Online,2025-12-04,18:07:47,1764846467,0d0h2min,2min ago,success
355139083976891,11.530057,104.629962,"11.530057,104.629962",2,Online,2025-12-04,18:09:29,1764846569,0d0h1min,1min ago,success
355710090521225,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4355d19h10min,11y ago,success
355139083979572,11.567816,104.924947,"11.567816,104.924947",4,Offline,2024-10-31,09:27:03,1730341623,399d8h43min,1y ago,success
355139083955820,11.587829,104.894592,"11.587829,104.894592",4,Offline,2023-10-09,18:10:09,1696849809,787d0h0min,2y ago,success
355710090521456,11.535565,104.872627,"11.535565,104.872627",2,Online,2025-12-04,18:08:35,1764846515,0d0h2min,2min ago,success
355139083953171,13.670086,102.579233,"13.670086,102.579233",4,Offline,2025-07-10,11:49:54,1752122994,147d6h20min,4m ago,success
355710090540258,11.545634,104.899075,"11.545634,104.899075",4,Offline,2025-04-22,10:10:17,1745291417,226d8h0min,7m ago,success
355139083979622,10.615304,103.524464,"10.615304,103.524464",4,Offline,2025-07-10,12:06:12,1752123972,147d6h4min,4m ago,success
355710090521175,11.641924,104.87864,"11.641924,104.87864",4,Offline,2024-02-02,15:13:56,1706861636,671d2h56min,1y ago,success
355139083979655,11.520313,104.918765,"11.520313,104.918765",4,Offline,2025-07-10,11:50:36,1752123036,147d6h20min,4m ago,success
355710090521365,11.54592,104.899317,"11.54592,104.899317",4,Offline,2024-12-09,14:47:10,1733730430,360d3h23min,12m ago,success
355139083977642,12.655569,104.94039,"12.655569,104.94039",4,Offline,2024-03-20,14:39:56,1710920396,624d3h30min,1y ago,success
355139083978798,11.520388,104.918807,"11.520388,104.918807",4,Offline,2025-11-14,15:53:36,1763110416,20d2h17min,20d ago,success
355710090519534,11.905177,105.66102,"11.905177,105.66102",4,Offline,2024-12-13,13:31:44,1734071504,356d4h38min,11m ago,success
355710090540423,10.623479,103.53436,"10.623479,103.53436",4,Offline,2025-12-04,07:01:09,1764806469,0d11h9min,11h ago,success
355139083953981,11.570858,104.817602,"11.570858,104.817602",2,Online,2025-12-04,18:04:35,1764846275,0d0h6min,6min ago,success
355710090540076,11.5205,104.918844,"11.5205,104.918844",4,Offline,2025-01-24,16:24:49,1737710689,314d1h45min,10m ago,success
355710090540126,13.670099,102.579295,"13.670099,102.579295",4,Offline,2024-12-09,16:00:05,1733734805,360d2h10min,12m ago,success
355710090521431,11.545787,104.899325,"11.545787,104.899325",4,Offline,2024-12-02,13:47:02,1733122022,367d4h23min,1y ago,success
355139083956216,10.619746,103.517265,"10.619746,103.517265",4,Offline,2024-08-01,04:46:51,1722462411,490d13h23min,1y ago,success
355710090540449,11.562097,104.890469,"11.562097,104.890469",4,Offline,2024-05-17,12:49:06,1715924946,566d5h21min,1y ago,success
355710090540084,13.670062,102.579224,"13.670062,102.579224",4,Offline,2025-06-09,12:07:42,1749445662,178d6h2min,5m ago,success
355710090538450,11.545917,104.899282,"11.545917,104.899282",4,Offline,2025-03-26,15:22:02,1742977322,253d2h48min,8m ago,success
355139084016523,13.105764,103.175924,"13.105764,103.175924",4,Offline,2024-09-18,10:46:16,1726631176,442d7h24min,1y ago,success
355710090523858,11.52103,104.919164,"11.52103,104.919164",4,Offline,2025-08-14,11:31:40,1755145900,112d6h39min,3m ago,success
355139083952371,10.642619,103.510568,"10.642619,103.510568",4,Offline,2023-08-26,11:28:18,1693024098,831d6h42min,2y ago,success
355710090517777,11.545315,104.898512,"11.545315,104.898512",4,Offline,2025-01-13,13:14:23,1736748863,325d4h56min,10m ago,success
355710090539821,12.12656,105.08935,"12.12656,105.08935",4,Offline,2024-07-31,23:25:37,1722443137,490d18h45min,1y ago,success
355139084017356,11.045827,104.968009,"11.045827,104.968009",2,Online,2025-12-04,18:10:17,1764846617,0d0h0min,0min ago,success
355710090517801,11.528517,104.909522,"11.528517,104.909522",4,Offline,2023-11-01,02:12:47,1698779567,764d15h57min,2y ago,success
355139083978335,11.547533,104.906823,"11.547533,104.906823",2,Online,2025-12-04,18:09:55,1764846595,0d0h0min,0min ago,success
355710090540274,11.534065,104.874572,"11.534065,104.874572",2,Online,2025-12-04,18:09:36,1764846576,0d0h1min,1min ago,success
355710090519617,13.873107,103.00526,"13.873107,103.00526",4,Offline,2024-11-06,03:13:54,1730837634,393d14h56min,1y ago,success
355710090521217,11.545755,104.899247,"11.545755,104.899247",4,Offline,2024-08-17,10:07:41,1723864061,474d8h2min,1y ago,success
355710090538203,11.534749,104.87967,"11.534749,104.87967",2,Online,2025-12-04,18:10:14,1764846614,0d0h0min,0min ago,success
355139083952363,11.499547,104.768662,"11.499547,104.768662",4,Offline,2024-10-20,07:47:04,1729385224,410d10h23min,1y ago,success
355139083955853,13.677618,102.565329,"13.677618,102.565329",4,Offline,2025-12-04,16:52:04,1764841924,0d1h18min,1h ago,success
355710090521159,11.60636,104.901877,"11.60636,104.901877",4,Offline,2023-11-09,02:18:16,1699471096,756d15h52min,2y ago,success
355710090520391,13.352234,103.85593,"13.352234,103.85593",2,Online,2025-12-04,18:07:27,1764846447,0d0h3min,3min ago,success
355710090523544,11.60533,102.981527,"11.60533,102.981527",2,Online,2025-12-04,18:06:43,1764846403,0d0h3min,3min ago,success
355710090540365,11.510759,104.890855,"11.510759,104.890855",2,Online,2025-12-04,18:09:45,1764846585,0d0h0min,0min ago,success
355710090539995,11.498234,104.935672,"11.498234,104.935672",4,Offline,2025-11-15,11:03:18,1763179398,19d7h7min,19d ago,success
355710090517769,11.545945,104.899349,"11.545945,104.899349",4,Offline,2025-06-06,15:52:16,1749199936,181d2h18min,6m ago,success
355710090540118,11.520465,104.918892,"11.520465,104.918892",4,Offline,2025-02-21,17:10:14,1740132614,286d1h0min,9m ago,success
355710090520409,11.10245,105.727614,"11.10245,105.727614",2,Online,2025-12-04,18:09:57,1764846597,0d0h0min,0min ago,success
355710090509915,10.712339,103.854495,"10.712339,103.854495",4,Offline,2024-12-05,18:19:19,1733397559,363d23h51min,12m ago,success
355710090523577,11.589934,104.900099,"11.589934,104.900099",4,Offline,2025-10-08,06:11:59,1759878719,57d11h58min,1m ago,success
355710090523841,11.545419,104.899119,"11.545419,104.899119",4,Offline,2025-07-05,09:03:58,1751681038,152d9h6min,5m ago,success
355710090517819,11.075037,106.170135,"11.075037,106.170135",2,Online,2025-12-04,18:09:47,1764846587,0d0h0min,0min ago,success
355710090522777,11.545925,104.898719,"11.545925,104.898719",4,Offline,2025-03-14,12:44:58,1741931098,265d5h25min,8m ago,success
355710090517827,11.54224,104.865625,"11.54224,104.865625",2,Online,2025-12-04,18:08:34,1764846514,0d0h2min,2min ago,success
355710090538278,13.670969,103.304609,"13.670969,103.304609",4,Offline,2024-04-08,15:51:11,1712566271,605d2h19min,1y ago,success
355710090523825,13.632035,102.615312,"13.632035,102.615312",4,Offline,2025-12-04,03:16:30,1764792990,0d14h54min,14h ago,success
355710090538187,10.634939,103.532199,"10.634939,103.532199",4,Offline,2024-12-04,14:38:58,1733297938,365d3h31min,1y ago,success
355139083979176,11.54377,104.893989,"11.54377,104.893989",4,Offline,2025-01-20,12:24:32,1737350672,318d5h46min,10m ago,success
355139083976966,11.543855,104.766475,"11.543855,104.766475",4,Offline,2023-07-20,22:01:09,1689865269,867d20h9min,2y ago,success
355139084016457,11.514469,104.920847,"11.514469,104.920847",2,Online,2025-12-04,18:10:17,1764846617,0d0h0min,0min ago,success
355710090538211,11.544029,104.928959,"11.544029,104.928959",4,Offline,2024-12-01,08:22:35,1733016155,368d9h48min,1y ago,success
355710090523833,13.67005,102.579144,"13.67005,102.579144",4,Offline,2025-02-08,13:38:10,1738996690,299d4h32min,9m ago,success
355139084016713,12.083459,106.521787,"12.083459,106.521787",4,Offline,2023-12-28,02:53:26,1703706806,707d15h17min,1y ago,success
355139083976826,10.548371,104.453521,"10.548371,104.453521",2,Online,2025-12-04,18:07:52,1764846472,0d0h2min,2min ago,success
355710090523486,11.520634,104.919427,"11.520634,104.919427",4,Offline,2025-06-21,15:54:14,1750496054,166d2h16min,5m ago,success
355710090523635,12.257002,105.966625,"12.257002,105.966625",4,Offline,2025-03-31,11:47:10,1743396430,248d6h23min,8m ago,success
355710090521043,12.588055,105.021042,"12.588055,105.021042",4,Offline,2025-07-13,00:13:02,1752340382,144d17h57min,4m ago,success
355710090523783,10.592739,103.634795,"10.592739,103.634795",2,Online,2025-12-04,18:06:46,1764846406,0d0h3min,3min ago,success
355710090523387,11.520415,104.918819,"11.520415,104.918819",4,Offline,2025-06-21,12:29:25,1750483765,166d5h41min,5m ago,success
355710090517702,11.520365,104.918799,"11.520365,104.918799",4,Offline,2024-12-13,12:55:54,1734069354,356d5h14min,11m ago,success
355139083978707,11.539378,104.923053,"11.539378,104.923053",2,Online,2025-12-04,18:10:21,1764846621,0d0h0min,0min ago,success
355139083979648,11.392088,104.306181,"11.392088,104.306181",4,Offline,2023-11-25,19:50:15,1700916615,739d22h20min,2y ago,success
355710090538161,10.626197,103.530014,"10.626197,103.530014",4,Offline,2024-12-13,03:47:00,1734036420,356d14h23min,11m ago,success
355710090520425,13.691069,102.601914,"13.691069,102.601914",2,Online,2025-12-04,18:07:36,1764846456,0d0h3min,3min ago,success
355139083976958,11.362187,104.765763,"11.362187,104.765763",4,Offline,2025-03-05,14:22:09,1741159329,274d3h48min,9m ago,success
355710090538138,10.623554,103.532914,"10.623554,103.532914",4,Offline,2024-07-26,14:52:13,1721980333,496d3h18min,1y ago,success
355139083976784,11.520355,104.918732,"11.520355,104.918732",4,Offline,2025-02-13,15:17:07,1739434627,294d2h53min,9m ago,success
355710090538344,13.656029,102.593942,"13.656029,102.593942",4,Offline,2025-04-22,13:51:35,1745304695,226d4h19min,7m ago,success
355710090520946,10.635052,103.532132,"10.635052,103.532132",4,Offline,2025-02-24,12:46:13,1740375973,283d5h24min,9m ago,success
355139083977006,11.502175,104.936454,"11.502175,104.936454",2,Online,2025-12-04,18:07:36,1764846456,0d0h3min,3min ago,success
355710090521076,11.596634,105.423882,"11.596634,105.423882",4,Offline,2025-05-31,09:57:37,1748660257,187d8h13min,6m ago,success
355710090539458,10.63379,103.528124,"10.63379,103.528124",4,Offline,2025-04-29,15:19:06,1745914746,219d2h51min,7m ago,success
355139083977212,13.148716,103.22412,"13.148716,103.22412",4,Offline,2025-12-04,17:47:15,1764845235,0d0h23min,23min ago,success
355710090520581,11.053905,106.09896,"11.053905,106.09896",4,Offline,2024-03-21,15:48:46,1711010926,623d2h21min,1y ago,success
355139083979580,11.520424,104.919013,"11.520424,104.919013",4,Offline,2025-03-21,13:49:05,1742539745,258d4h21min,8m ago,success
355710090520474,11.914639,105.624987,"11.914639,105.624987",4,Offline,2024-09-28,14:40:48,1727509248,432d3h29min,1y ago,success
355710090519864,12.199324,105.315859,"12.199324,105.315859",4,Offline,2024-03-03,00:42:00,1709401320,641d17h28min,1y ago,success
355710090538195,13.101969,103.285949,"13.101969,103.285949",4,Offline,2023-08-06,05:06:41,1691273201,851d13h3min,2y ago,success
355710090520540,11.549142,104.912507,"11.549142,104.912507",4,Offline,2025-07-04,16:25:52,1751621152,153d1h44min,5m ago,success
355710090538237,13.67828,102.56289,"13.67828,102.56289",4,Offline,2025-06-19,05:34:32,1750286072,168d12h36min,5m ago,success
355139083955887,11.520849,104.918849,"11.520849,104.918849",4,Offline,2025-09-26,09:49:06,1758854946,69d8h21min,2m ago,success
355139083979614,11.181084,104.515404,"11.181084,104.515404",4,Offline,2024-01-07,15:24:44,1704615884,697d2h45min,1y ago,success
355139083976586,11.537787,104.858943,"11.537787,104.858943",4,Offline,2024-05-13,06:21:08,1715556068,570d11h49min,1y ago,success
355710090510517,11.597489,104.79004,"11.597489,104.79004",4,Offline,2024-03-27,20:49:31,1711547371,616d21h21min,1y ago,success
355710090540068,13.669944,102.579005,"13.669944,102.579005",4,Offline,2025-08-23,09:52:49,1755917569,103d8h17min,3m ago,success
355710090540225,10.633695,103.528285,"10.633695,103.528285",4,Offline,2024-07-17,19:15:30,1721218530,504d22h55min,1y ago,success
355710090520557,11.544057,104.864329,"11.544057,104.864329",2,Online,2025-12-04,18:06:45,1764846405,0d0h3min,3min ago,success
355139084017588,11.56341,104.833015,"11.56341,104.833015",2,Online,2025-12-04,18:10:18,1764846618,0d0h0min,0min ago,success
355710090535837,10.635262,103.535022,"10.635262,103.535022",4,Offline,2024-02-20,01:39:34,1708367974,653d16h31min,1y ago,success
355710090521498,11.545327,104.899354,"11.545327,104.899354",4,Offline,2023-09-19,18:53:50,1695124430,806d23h16min,2y ago,success
355710090538484,10.62376,103.532972,"10.62376,103.532972",4,Offline,2025-02-11,09:36:15,1739241375,296d8h34min,9m ago,success
355139083979663,11.538117,104.883049,"11.538117,104.883049",4,Offline,2024-01-14,19:53:06,1705236786,689d22h17min,1y ago,success
355710090539896,13.270794,103.10831,"13.270794,103.10831",2,Online,2025-12-04,18:09:38,1764846578,0d0h1min,1min ago,success
355710090539904,13.648179,102.569304,"13.648179,102.569304",4,Offline,2024-05-12,14:30:40,1715499040,571d3h40min,1y ago,success
355710090523536,11.545737,104.899122,"11.545737,104.899122",4,Offline,2025-05-21,15:00:49,1747814449,197d3h9min,6m ago,success
355710090517710,10.658947,104.721789,"10.658947,104.721789",2,Online,2025-12-04,18:08:15,1764846495,0d0h2min,2min ago,success
355710090538286,13.67014,102.579327,"13.67014,102.579327",4,Offline,2025-06-09,12:07:36,1749445656,178d6h3min,5m ago,success
355710090539854,13.666347,102.575252,"13.666347,102.575252",4,Offline,2024-10-07,20:12:58,1728306778,422d21h57min,1y ago,success
355710090523288,11.545749,104.899379,"11.545749,104.899379",4,Offline,2024-02-09,21:42:28,1707489748,663d20h28min,1y ago,success
