imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,TimeSinceUpdate,TimeAgo,status
355139084015624,12.91544,103.370258,"12.91544,103.370258",2,Online,2025-11-11,16:01:41,1762851701,0d0h1min,1min ago,success
355139083953353,11.520239,104.91876,"11.520239,104.91876",4,Offline,2025-03-14,15:22:04,1741940524,242d0h41min,8m ago,success
355710090519922,11.545855,104.89917,"11.545855,104.89917",4,Offline,2025-07-05,09:56:18,1751684178,129d6h7min,4m ago,success
355139083979515,11.558849,104.93217,"11.558849,104.93217",4,Offline,2025-07-10,12:05:02,1752123902,124d3h58min,4m ago,success
355139083952736,13.319113,103.855644,"13.319113,103.855644",4,Offline,2025-07-10,15:49:08,1752137348,124d0h14min,4m ago,success
355139083953734,11.570363,104.911013,"11.570363,104.911013",2,Online,2025-11-11,16:03:08,1762851788,0d0h0min,0min ago,success
355139083976677,11.589636,104.866795,"11.589636,104.866795",2,Online,2025-11-11,16:02:54,1762851774,0d0h0min,0min ago,success
355139083953890,11.545797,104.899374,"11.545797,104.899374",4,Offline,2025-10-07,14:55:40,1759823740,35d1h7min,1m ago,success
355710090521183,13.087035,102.445869,"13.087035,102.445869",4,Offline,2025-09-19,10:37:50,1758253070,53d5h25min,1m ago,success
355139084017364,11.053916,106.098938,"11.053916,106.098938",4,Offline,2025-07-10,15:45:09,1752137109,124d0h18min,4m ago,success
355139083956000,12.320708,107.114932,"12.320708,107.114932",2,Online,2025-11-11,16:03:08,1762851788,0d0h0min,0min ago,success
355139084017570,11.196243,104.07831,"11.196243,104.07831",4,Offline,2025-10-14,09:39:25,1760409565,28d6h24min,28d ago,success
355139083952355,10.622528,103.528494,"10.622528,103.528494",4,Offline,2025-07-09,16:13:24,1752052404,124d23h50min,4m ago,success
355139083978046,12.930961,102.503442,"12.930961,102.503442",4,Offline,2025-09-10,23:05:24,1757520324,61d16h58min,2m ago,success
355139083976511,11.520392,104.918993,"11.520392,104.918993",4,Offline,2025-03-21,15:04:36,1742544276,235d0h58min,7m ago,success
355139083977477,13.654031,102.593283,"13.654031,102.593283",4,Offline,2024-07-31,23:03:07,1722441787,467d17h0min,1y ago,success
355710090521209,11.583285,104.81099,"11.583285,104.81099",4,Offline,2025-11-11,15:40:33,1762850433,0d0h22min,22min ago,success
355710090541017,11.597705,104.86941,"11.597705,104.86941",4,Offline,2025-02-06,13:23:10,1738822990,278d2h40min,9m ago,success
355710090541116,11.562722,104.856505,"11.562722,104.856505",2,Online,2025-11-11,16:02:36,1762851756,0d0h0min,0min ago,success
355139083979168,11.5808,104.916997,"11.5808,104.916997",4,Offline,2025-01-23,16:18:21,1737623901,291d23h45min,9m ago,success
355139083953304,10.627964,103.52131,"10.627964,103.52131",2,Online,2025-11-11,15:58:43,1762851523,0d0h4min,4min ago,success
355139083978681,11.545848,104.89883,"11.545848,104.89883",4,Offline,2025-03-14,15:09:55,1741939795,242d0h53min,8m ago,success
355139083978608,11.51059,104.947369,"11.51059,104.947369",2,Online,2025-11-11,16:01:35,1762851695,0d0h1min,1min ago,success
355139083953684,11.545802,104.899271,"11.545802,104.899271",4,Offline,2025-03-08,10:35:29,1741404929,248d5h27min,8m ago,success
355139083978376,11.490883,105.061967,"11.490883,105.061967",4,Offline,2024-10-05,06:31:35,1728084695,402d9h31min,1y ago,success
355710090520888,11.54547,104.918162,"11.54547,104.918162",2,Online,2025-11-11,16:03:08,1762851788,0d0h0min,0min ago,success
355139083953163,13.67968,102.563552,"13.67968,102.563552",4,Offline,2025-09-18,00:10:20,1758129020,54d15h53min,1m ago,success
355139083976560,10.616662,103.524362,"10.616662,103.524362",4,Offline,2024-04-26,22:06:06,1714143966,563d17h57min,1y ago,success
355710090550000,10.722484,104.715424,"10.722484,104.715424",2,Online,2025-11-11,16:01:37,1762851697,0d0h1min,1min ago,success
355139083956190,11.520932,104.918916,"11.520932,104.918916",4,Offline,2025-03-14,12:45:15,1741931115,242d3h18min,8m ago,success
355139083953247,11.520394,104.918735,"11.520394,104.918735",4,Offline,2025-02-13,15:15:07,1739434507,271d0h48min,9m ago,success
355139083953148,13.670096,102.579333,"13.670096,102.579333",4,Offline,2025-07-10,11:46:58,1752122818,124d4h16min,4m ago,success
355710090530499,11.54696,104.898405,"11.54696,104.898405",4,Offline,2025-07-04,16:42:59,1751622179,129d23h20min,4m ago,success
355139083953205,10.63362,103.527477,"10.63362,103.527477",4,Offline,2025-04-23,10:58:38,1745380718,202d5h4min,6m ago,success
355139083978632,11.569957,104.912101,"11.569957,104.912101",2,Online,2025-11-11,16:00:18,1762851618,0d0h3min,3min ago,success
355139083956133,13.357449,103.872209,"13.357449,103.872209",4,Offline,2025-07-10,11:48:43,1752122923,124d4h14min,4m ago,success
355139083977626,11.556996,104.941573,"11.556996,104.941573",2,Online,2025-11-11,16:03:09,1762851789,0d0h0min,0min ago,success
355710090540415,11.543802,104.878569,"11.543802,104.878569",4,Offline,2024-11-22,13:41:41,1732257701,354d2h21min,11m ago,success
355710090520136,11.9113,105.65249,"11.9113,105.65249",4,Offline,2024-07-11,13:28:27,1720679307,488d2h34min,1y ago,success
355710090520029,11.164489,104.698377,"11.164489,104.698377",4,Offline,2024-04-26,10:09:17,1714100957,564d5h54min,1y ago,success
355710090548244,11.062474,104.650295,"11.062474,104.650295",4,Offline,2025-09-20,14:41:22,1758354082,52d1h22min,1m ago,success
355710090521399,11.555925,104.913995,"11.555925,104.913995",4,Offline,2024-01-21,16:53:44,1705830824,659d23h9min,1y ago,success
355139083953593,13.655644,102.593873,"13.655644,102.593873",4,Offline,2025-11-11,02:53:40,1762804420,0d13h9min,13h ago,success
355139083952025,10.773463,104.44623,"10.773463,104.44623",4,Offline,2025-09-11,02:29:04,1757532544,61d13h34min,2m ago,success
355139083955796,12.927644,102.495494,"12.927644,102.495494",4,Offline,2025-07-10,12:04:31,1752123871,124d3h58min,4m ago,success
355710090520011,11.54575,104.899244,"11.54575,104.899244",4,Offline,2024-12-12,13:27:18,1733984838,334d2h36min,11m ago,success
355710090540381,11.531877,104.927532,"11.531877,104.927532",4,Offline,2025-09-11,02:12:11,1757531531,61d13h51min,2m ago,success
355139083956166,13.663172,102.602126,"13.663172,102.602126",4,Offline,2025-07-16,09:02:48,1752631368,118d7h0min,3m ago,success
355710090539441,10.633867,103.528117,"10.633867,103.528117",4,Offline,2025-04-18,16:11:33,1744967493,206d23h51min,6m ago,success
355710090540464,13.659952,102.594749,"13.659952,102.594749",4,Offline,2025-11-11,05:44:18,1762814658,0d10h19min,10h ago,success
355710090540431,11.545714,104.899262,"11.545714,104.899262",4,Offline,2025-06-12,10:03:59,1749697439,152d5h59min,5m ago,success
355710090540472,11.545954,104.899294,"11.545954,104.899294",4,Offline,2024-11-05,11:35:29,1730781329,371d4h27min,1y ago,success
355710090539474,11.509205,104.889132,"11.509205,104.889132",4,Offline,2025-09-11,01:04:30,1757527470,61d14h58min,2m ago,success
355710090519989,12.529707,104.190287,"12.529707,104.190287",4,Offline,2024-12-17,17:03:59,1734429839,328d22h59min,10m ago,success
355139083976529,11.583197,104.808311,"11.583197,104.808311",4,Offline,2025-09-11,03:19:52,1757535592,61d12h43min,2m ago,success
355710090540282,11.520497,104.91885,"11.520497,104.91885",4,Offline,2025-06-21,12:27:47,1750483667,143d3h35min,4m ago,success
355139083976453,10.617629,103.525509,"10.617629,103.525509",4,Offline,2025-11-11,15:24:41,1762849481,0d0h38min,38min ago,success
355710090521118,12.275162,105.539949,"12.275162,105.539949",4,Offline,2025-11-02,15:47:09,1762073229,9d0h16min,9d ago,success
355139083976891,11.529973,104.629955,"11.529973,104.629955",2,Online,2025-11-11,16:02:14,1762851734,0d0h1min,1min ago,success
355710090521225,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,4332d17h3min,11y ago,success
355139083979572,11.567816,104.924947,"11.567816,104.924947",4,Offline,2024-10-31,09:27:03,1730341623,376d6h36min,1y ago,success
355139083955820,11.587829,104.894592,"11.587829,104.894592",4,Offline,2023-10-09,18:10:09,1696849809,763d21h53min,2y ago,success
355710090521456,11.556124,104.935954,"11.556124,104.935954",4,Offline,2025-09-10,23:33:54,1757522034,61d16h29min,2m ago,success
355139083953171,13.670086,102.579233,"13.670086,102.579233",4,Offline,2025-07-10,11:49:54,1752122994,124d4h13min,4m ago,success
355710090540258,11.545634,104.899075,"11.545634,104.899075",4,Offline,2025-04-22,10:10:17,1745291417,203d5h53min,6m ago,success
355139083979622,10.615304,103.524464,"10.615304,103.524464",4,Offline,2025-07-10,12:06:12,1752123972,124d3h57min,4m ago,success
355710090521175,11.641924,104.87864,"11.641924,104.87864",4,Offline,2024-02-02,15:13:56,1706861636,648d0h49min,1y ago,success
355139083979655,11.520313,104.918765,"11.520313,104.918765",4,Offline,2025-07-10,11:50:36,1752123036,124d4h12min,4m ago,success
355710090521365,11.54592,104.899317,"11.54592,104.899317",4,Offline,2024-12-09,14:47:10,1733730430,337d1h16min,11m ago,success
355139083977642,12.655569,104.94039,"12.655569,104.94039",4,Offline,2024-03-20,14:39:56,1710920396,601d1h23min,1y ago,success
355139083978798,11.545875,104.899333,"11.545875,104.899333",4,Offline,2025-06-02,12:48:08,1748843288,162d3h15min,5m ago,success
355710090519534,11.905177,105.66102,"11.905177,105.66102",4,Offline,2024-12-13,13:31:44,1734071504,333d2h31min,11m ago,success
355710090540423,11.239725,104.64381,"11.239725,104.64381",2,Online,2025-11-11,16:02:59,1762851779,0d0h0min,0min ago,success
355139083953981,11.570809,104.817619,"11.570809,104.817619",4,Offline,2025-09-10,23:31:30,1757521890,61d16h31min,2m ago,success
355710090540076,11.5205,104.918844,"11.5205,104.918844",4,Offline,2025-01-24,16:24:49,1737710689,290d23h38min,9m ago,success
355710090540126,13.670099,102.579295,"13.670099,102.579295",4,Offline,2024-12-09,16:00:05,1733734805,337d0h3min,11m ago,success
355710090521431,11.545787,104.899325,"11.545787,104.899325",4,Offline,2024-12-02,13:47:02,1733122022,344d2h16min,11m ago,success
355139083956216,10.619746,103.517265,"10.619746,103.517265",4,Offline,2024-08-01,04:46:51,1722462411,467d11h16min,1y ago,success
355710090540449,11.562097,104.890469,"11.562097,104.890469",4,Offline,2024-05-17,12:49:06,1715924946,543d3h14min,1y ago,success
355710090540084,13.670062,102.579224,"13.670062,102.579224",4,Offline,2025-06-09,12:07:42,1749445662,155d3h55min,5m ago,success
355710090538450,11.545917,104.899282,"11.545917,104.899282",4,Offline,2025-03-26,15:22:02,1742977322,230d0h41min,7m ago,success
355139084016523,13.105764,103.175924,"13.105764,103.175924",4,Offline,2024-09-18,10:46:16,1726631176,419d5h17min,1y ago,success
355710090523858,11.52103,104.919164,"11.52103,104.919164",4,Offline,2025-08-14,11:31:40,1755145900,89d4h31min,2m ago,success
355139083952371,10.642619,103.510568,"10.642619,103.510568",4,Offline,2023-08-26,11:28:18,1693024098,808d4h35min,2y ago,success
355710090517777,11.545315,104.898512,"11.545315,104.898512",4,Offline,2025-01-13,13:14:23,1736748863,302d2h49min,10m ago,success
355710090539821,12.12656,105.08935,"12.12656,105.08935",4,Offline,2024-07-31,23:25:37,1722443137,467d16h37min,1y ago,success
355139084017356,13.248923,102.815795,"13.248923,102.815795",4,Offline,2025-11-11,15:41:32,1762850492,0d0h21min,21min ago,success
355710090517801,11.528517,104.909522,"11.528517,104.909522",4,Offline,2023-11-01,02:12:47,1698779567,741d13h50min,2y ago,success
355139083978335,11.593488,104.886682,"11.593488,104.886682",4,Offline,2025-11-11,15:45:02,1762850702,0d0h18min,18min ago,success
355710090540274,11.534084,104.874659,"11.534084,104.874659",2,Online,2025-11-11,15:58:29,1762851509,0d0h4min,4min ago,success
355710090519617,13.873107,103.00526,"13.873107,103.00526",4,Offline,2024-11-06,03:13:54,1730837634,370d12h49min,1y ago,success
355710090521217,11.545755,104.899247,"11.545755,104.899247",4,Offline,2024-08-17,10:07:41,1723864061,451d5h55min,1y ago,success
355710090538203,11.595029,104.860147,"11.595029,104.860147",4,Offline,2025-10-13,10:08:06,1760324886,29d5h55min,29d ago,success
355139083952363,11.499547,104.768662,"11.499547,104.768662",4,Offline,2024-10-20,07:47:04,1729385224,387d8h16min,1y ago,success
355139083955853,13.674949,102.566681,"13.674949,102.566681",4,Offline,2025-09-10,23:12:06,1757520726,61d16h51min,2m ago,success
355710090521159,11.60636,104.901877,"11.60636,104.901877",4,Offline,2023-11-09,02:18:16,1699471096,733d13h45min,2y ago,success
355710090520391,13.37684,103.844092,"13.37684,103.844092",2,Online,2025-11-11,16:00:17,1762851617,0d0h3min,3min ago,success
355710090523544,11.610962,102.978424,"11.610962,102.978424",2,Online,2025-11-11,16:03:03,1762851783,0d0h0min,0min ago,success
355710090540365,11.567394,104.911337,"11.567394,104.911337",2,Online,2025-11-11,16:02:49,1762851769,0d0h0min,0min ago,success
355710090539995,11.553407,104.921225,"11.553407,104.921225",2,Online,2025-11-11,15:58:22,1762851502,0d0h5min,5min ago,success
355710090517769,11.545945,104.899349,"11.545945,104.899349",4,Offline,2025-06-06,15:52:16,1749199936,158d0h11min,5m ago,success
355710090540118,11.520465,104.918892,"11.520465,104.918892",4,Offline,2025-02-21,17:10:14,1740132614,262d22h53min,8m ago,success
355710090520409,11.070949,106.158685,"11.070949,106.158685",2,Online,2025-11-11,16:00:04,1762851604,0d0h3min,3min ago,success
355710090509915,10.712339,103.854495,"10.712339,103.854495",4,Offline,2024-12-05,18:19:19,1733397559,340d21h44min,11m ago,success
355710090523577,11.589934,104.900099,"11.589934,104.900099",4,Offline,2025-10-08,06:11:59,1759878719,34d9h51min,1m ago,success
355710090523841,11.545419,104.899119,"11.545419,104.899119",4,Offline,2025-07-05,09:03:58,1751681038,129d6h59min,4m ago,success
355710090517819,11.061577,106.127324,"11.061577,106.127324",2,Online,2025-11-11,16:03:01,1762851781,0d0h0min,0min ago,success
355710090522777,11.545925,104.898719,"11.545925,104.898719",4,Offline,2025-03-14,12:44:58,1741931098,242d3h18min,8m ago,success
355710090517827,11.54224,104.865625,"11.54224,104.865625",2,Online,2025-11-11,16:01:23,1762851683,0d0h2min,2min ago,success
355710090538278,13.670969,103.304609,"13.670969,103.304609",4,Offline,2024-04-08,15:51:11,1712566271,582d0h12min,1y ago,success
355710090523825,13.661549,102.551405,"13.661549,102.551405",4,Offline,2025-09-10,21:46:56,1757515616,61d18h16min,2m ago,success
355710090538187,10.634939,103.532199,"10.634939,103.532199",4,Offline,2024-12-04,14:38:58,1733297938,342d1h24min,11m ago,success
355139083979176,11.54377,104.893989,"11.54377,104.893989",4,Offline,2025-01-20,12:24:32,1737350672,295d3h38min,9m ago,success
355139083976966,11.543855,104.766475,"11.543855,104.766475",4,Offline,2023-07-20,22:01:09,1689865269,844d18h2min,2y ago,success
355139084016457,11.5143,104.92046,"11.5143,104.92046",4,Offline,2025-09-09,11:36:44,1757392604,63d4h26min,2m ago,success
355710090538211,11.544029,104.928959,"11.544029,104.928959",4,Offline,2024-12-01,08:22:35,1733016155,345d7h40min,11m ago,success
355710090523833,13.67005,102.579144,"13.67005,102.579144",4,Offline,2025-02-08,13:38:10,1738996690,276d2h25min,9m ago,success
355139084016713,12.083459,106.521787,"12.083459,106.521787",4,Offline,2023-12-28,02:53:26,1703706806,684d13h10min,1y ago,success
355139083976826,11.518499,104.869281,"11.518499,104.869281",2,Online,2025-11-11,16:03:07,1762851787,0d0h0min,0min ago,success
355710090523486,11.520634,104.919427,"11.520634,104.919427",4,Offline,2025-06-21,15:54:14,1750496054,143d0h9min,4m ago,success
355710090523635,12.257002,105.966625,"12.257002,105.966625",4,Offline,2025-03-31,11:47:10,1743396430,225d4h16min,7m ago,success
355710090521043,12.588055,105.021042,"12.588055,105.021042",4,Offline,2025-07-13,00:13:02,1752340382,121d15h50min,4m ago,success
355710090523783,10.592739,103.634795,"10.592739,103.634795",4,Offline,2025-11-11,15:51:20,1762851080,0d0h12min,12min ago,success
355710090523387,11.520415,104.918819,"11.520415,104.918819",4,Offline,2025-06-21,12:29:25,1750483765,143d3h34min,4m ago,success
355710090517702,11.520365,104.918799,"11.520365,104.918799",4,Offline,2024-12-13,12:55:54,1734069354,333d3h7min,11m ago,success
355139083978707,11.561802,104.919641,"11.561802,104.919641",2,Online,2025-11-11,16:03:09,1762851789,0d0h0min,0min ago,success
355139083979648,11.392088,104.306181,"11.392088,104.306181",4,Offline,2023-11-25,19:50:15,1700916615,716d20h13min,1y ago,success
355710090538161,10.626197,103.530014,"10.626197,103.530014",4,Offline,2024-12-13,03:47:00,1734036420,333d12h16min,11m ago,success
355710090520425,12.990645,102.516695,"12.990645,102.516695",4,Offline,2025-11-11,12:28:18,1762838898,0d3h35min,3h ago,success
355139083976958,11.362187,104.765763,"11.362187,104.765763",4,Offline,2025-03-05,14:22:09,1741159329,251d1h41min,8m ago,success
355710090538138,10.623554,103.532914,"10.623554,103.532914",4,Offline,2024-07-26,14:52:13,1721980333,473d1h11min,1y ago,success
355139083976784,11.520355,104.918732,"11.520355,104.918732",4,Offline,2025-02-13,15:17:07,1739434627,271d0h46min,9m ago,success
355710090538344,13.656029,102.593942,"13.656029,102.593942",4,Offline,2025-04-22,13:51:35,1745304695,203d2h11min,6m ago,success
355710090520946,10.635052,103.532132,"10.635052,103.532132",4,Offline,2025-02-24,12:46:13,1740375973,260d3h17min,8m ago,success
355139083977006,11.498222,104.933853,"11.498222,104.933853",2,Online,2025-11-11,16:02:04,1762851724,0d0h1min,1min ago,success
355710090521076,11.596634,105.423882,"11.596634,105.423882",4,Offline,2025-05-31,09:57:37,1748660257,164d6h5min,5m ago,success
355710090539458,10.63379,103.528124,"10.63379,103.528124",4,Offline,2025-04-29,15:19:06,1745914746,196d0h44min,6m ago,success
355139083977212,13.121902,103.196196,"13.121902,103.196196",2,Online,2025-11-11,16:03:03,1762851783,0d0h0min,0min ago,success
355710090520581,11.053905,106.09896,"11.053905,106.09896",4,Offline,2024-03-21,15:48:46,1711010926,600d0h14min,1y ago,success
355139083979580,11.520424,104.919013,"11.520424,104.919013",4,Offline,2025-03-21,13:49:05,1742539745,235d2h14min,7m ago,success
355710090520474,11.914639,105.624987,"11.914639,105.624987",4,Offline,2024-09-28,14:40:48,1727509248,409d1h22min,1y ago,success
355710090519864,12.199324,105.315859,"12.199324,105.315859",4,Offline,2024-03-03,00:42:00,1709401320,618d15h21min,1y ago,success
355710090538195,13.101969,103.285949,"13.101969,103.285949",4,Offline,2023-08-06,05:06:41,1691273201,828d10h56min,2y ago,success
355710090520540,11.549142,104.912507,"11.549142,104.912507",4,Offline,2025-07-04,16:25:52,1751621152,129d23h37min,4m ago,success
355710090538237,13.67828,102.56289,"13.67828,102.56289",4,Offline,2025-06-19,05:34:32,1750286072,145d10h28min,4m ago,success
355139083955887,11.520849,104.918849,"11.520849,104.918849",4,Offline,2025-09-26,09:49:06,1758854946,46d6h14min,1m ago,success
355139083979614,11.181084,104.515404,"11.181084,104.515404",4,Offline,2024-01-07,15:24:44,1704615884,674d0h38min,1y ago,success
355139083976586,11.537787,104.858943,"11.537787,104.858943",4,Offline,2024-05-13,06:21:08,1715556068,547d9h42min,1y ago,success
355710090510517,11.597489,104.79004,"11.597489,104.79004",4,Offline,2024-03-27,20:49:31,1711547371,593d19h13min,1y ago,success
355710090540068,13.669944,102.579005,"13.669944,102.579005",4,Offline,2025-08-23,09:52:49,1755917569,80d6h10min,2m ago,success
355710090540225,10.633695,103.528285,"10.633695,103.528285",4,Offline,2024-07-17,19:15:30,1721218530,481d20h47min,1y ago,success
355710090520557,11.552232,104.89035,"11.552232,104.89035",2,Online,2025-11-11,16:02:44,1762851764,0d0h0min,0min ago,success
355139084017588,11.575243,104.84766,"11.575243,104.84766",2,Online,2025-11-11,16:02:47,1762851767,0d0h0min,0min ago,success
355710090535837,10.635262,103.535022,"10.635262,103.535022",4,Offline,2024-02-20,01:39:34,1708367974,630d14h23min,1y ago,success
355710090521498,11.545327,104.899354,"11.545327,104.899354",4,Offline,2023-09-19,18:53:50,1695124430,783d21h9min,2y ago,success
355710090538484,10.62376,103.532972,"10.62376,103.532972",4,Offline,2025-02-11,09:36:15,1739241375,273d6h27min,9m ago,success
355139083979663,11.538117,104.883049,"11.538117,104.883049",4,Offline,2024-01-14,19:53:06,1705236786,666d20h10min,1y ago,success
355710090539896,13.270772,103.108285,"13.270772,103.108285",2,Online,2025-11-11,16:00:13,1762851613,0d0h3min,3min ago,success
355710090539904,13.648179,102.569304,"13.648179,102.569304",4,Offline,2024-05-12,14:30:40,1715499040,548d1h32min,1y ago,success
355710090523536,11.545737,104.899122,"11.545737,104.899122",4,Offline,2025-05-21,15:00:49,1747814449,174d1h2min,5m ago,success
355710090517710,10.634145,103.632757,"10.634145,103.632757",2,Online,2025-11-11,16:02:39,1762851759,0d0h0min,0min ago,success
355710090538286,13.67014,102.579327,"13.67014,102.579327",4,Offline,2025-06-09,12:07:36,1749445656,155d3h55min,5m ago,success
355710090539854,13.666347,102.575252,"13.666347,102.575252",4,Offline,2024-10-07,20:12:58,1728306778,399d19h50min,1y ago,success
355710090523288,11.545749,104.899379,"11.545749,104.899379",4,Offline,2024-02-09,21:42:28,1707489748,640d18h20min,1y ago,success
355710090520904,13.676002,102.562135,"13.676002,102.562135",4,Offline,2024-11-14,17:52:40,1731581560,361d22h10min,12m ago,success
355710090540159,10.57625,103.559852,"10.57625,103.559852",4,Offline,2023-11-08,05:35:12,1699396512,734d10h28min,2y ago,success
355710090539888,13.030904,102.544084,"13.030904,102.544084",4,Offline,2024-07-22,14:13:48,1721632428,477d1h49min,1y ago,success
355710090539920,13.659427,102.55322,"13.659427,102.55322",4,Offline,2025-05-31,10:01:11,1748660471,164d6h2min,5m ago,success
355710090523627,11.520385,104.91883,"11.520385,104.91883",4,Offline,2024-12-17,11:37:44,1734410264,329d4h25min,10m ago,success
355710090522827,11.594307,104.860227,"11.594307,104.860227",4,Offline,2025-04-26,09:11:34,1745633494,199d6h51min,6m ago,success
355710090540092,10.585859,103.761752,"10.585859,103.761752",4,Offline,2024-07-24,14:21:12,1721805672,475d1h42min,1y ago,success
355710090540019,10.641389,103.502789,"10.641389,103.502789",4,Offline,2024-08-01,00:48:39,1722448119,467d15h14min,1y ago,success
355710090540142,11.58921,104.881927,"11.58921,104.881927",4,Offline,2023-11-07,11:36:16,1699331776,735d4h27min,2y ago,success
355710090508339,11.164352,105.833827,"11.164352,105.833827",4,Offline,2025-09-10,23:25:57,1757521557,61d16h37min,2m ago,success
355710090523494,11.539519,104.817342,"11.539519,104.817342",4,Offline,2024-08-01,01:11:46,1722449506,467d14h51min,1y ago,success
355710090521050,14.193815,104.355144,"14.193815,104.355144",4,Offline,2025-07-27,15:20:34,1753604434,107d0h42min,3m ago,success
355710090521555,11.595147,104.814044,"11.595147,104.814044",2,Online,2025-11-11,15:57:16,1762851436,0d0h6min,6min ago,success
355710090522751,11.517344,104.765934,"11.517344,104.765934",4,Offline,2023-07-07,15:52:38,1688719958,858d0h10min,2y ago,success
355710090538179,11.520407,104.918772,"11.520407,104.918772",4,Offline,2025-07-04,16:44:04,1751622244,129d23h19min,4m ago,success
355710090522124,11.536392,104.883114,"11.536392,104.883114",4,Offline,2025-05-27,08:09:49,1748308189,168d7h53min,5m ago,success
355710090520060,10.633305,103.503977,"10.633305,103.503977",4,Offline,2024-08-23,15:27:32,1724401652,445d0h35min,1y ago,success
355710090519948,13.658925,102.579062,"13.658925,102.579062",4,Offline,2025-09-24,06:49:22,1758671362,48d9h14min,1m ago,success
355710090538252,12.935199,102.49288,"12.935199,102.49288",4,Offline,2024-06-14,03:26:15,1718310375,515d12h37min,1y ago,success
355710090540456,11.562779,104.834974,"11.562779,104.834974",4,Offline,2025-02-26,21:00:19,1740578419,257d19h3min,8m ago,success
355710090509352,10.524055,104.293502,"10.524055,104.293502",4,Offline,2023-07-06,12:58:09,1688623089,859d3h5min,2y ago,success
355710090540001,11.538105,104.883182,"11.538105,104.883182",4,Offline,2023-08-01,18:46:00,1690890360,832d21h17min,2y ago,success
355710090538260,12.942444,102.491885,"12.942444,102.491885",4,Offline,2025-11-11,15:43:42,1762850622,0d0h19min,19min ago,success
355710090523429,11.545557,104.898989,"11.545557,104.898989",4,Offline,2025-10-13,16:40:06,1760348406,28d23h23min,28d ago,success
355710090520482,11.559954,104.934875,"11.559954,104.934875",4,Offline,2023-07-22,22:42:05,1690040525,842d17h21min,2y ago,success
355710090520250,11.204022,105.590285,"11.204022,105.590285",4,Offline,2024-10-04,22:55:33,1728057333,402d17h7min,1y ago,success
355710090519716,11.520372,104.918489,"11.520372,104.918489",4,Offline,2025-05-13,14:34:49,1747121689,182d1h28min,6m ago,success
355710090540332,11.54556,104.899252,"11.54556,104.899252",4,Offline,2025-03-11,12:27:58,1741670878,245d3h35min,8m ago,success
355710090522868,11.454265,104.949812,"11.454265,104.949812",2,Online,2025-11-11,16:02:33,1762851753,0d0h0min,0min ago,success
355710090523551,11.522814,104.821499,"11.522814,104.821499",4,Offline,2024-03-04,15:00:19,1709539219,617d1h3min,1y ago,success
355710090522629,11.8452,104.829105,"11.8452,104.829105",4,Offline,2025-09-14,12:39:23,1757828363,58d3h24min,1m ago,success
355710090520565,11.07051,106.149469,"11.07051,106.149469",4,Offline,2023-09-09,06:21:04,1694215264,794d9h42min,2y ago,success
355710090522801,11.545604,104.898974,"11.545604,104.898974",4,Offline,2025-01-11,15:13:01,1736583181,304d0h50min,10m ago,success
355710090523809,10.638907,103.554884,"10.638907,103.554884",2,Online,2025-11-11,16:03:04,1762851784,0d0h0min,0min ago,success
355710090540399,10.569179,103.555239,"10.569179,103.555239",4,Offline,2025-09-18,00:11:35,1758129095,54d15h51min,1m ago,success
355710090521126,13.659489,102.55275,"13.659489,102.55275",4,Offline,2025-11-11,02:20:21,1762802421,0d13h43min,13h ago,success
355710090522348,11.588434,104.666247,"11.588434,104.666247",4,Offline,2024-10-07,02:43:40,1728243820,400d13h19min,1y ago,success
355710090520284,13.357565,103.871812,"13.357565,103.871812",4,Offline,2025-09-24,10:31:45,1758684705,48d5h31min,1m ago,success
355710090509659,11.620584,102.987835,"11.620584,102.987835",4,Offline,2024-11-20,16:49:40,1732096180,355d23h13min,11m ago,success
355710090521001,10.633707,103.528112,"10.633707,103.528112",4,Offline,2024-10-21,10:44:34,1729482274,386d5h18min,1y ago,success
355139083953957,10.620744,103.512687,"10.620744,103.512687",4,Offline,2025-06-24,16:00:06,1750755606,140d0h3min,4m ago,success
355710090540266,11.616365,102.978239,"11.616365,102.978239",4,Offline,2025-01-14,11:59:16,1736830756,301d4h4min,10m ago,success
355710090538146,13.109802,103.175634,"13.109802,103.175634",4,Offline,2025-11-11,13:31:52,1762842712,0d2h31min,2h ago,success
355710090523510,10.57261,103.554304,"10.57261,103.554304",4,Offline,2024-11-01,15:42:36,1730450556,375d0h20min,1y ago,success
355710090540860,11.53796,104.883117,"11.53796,104.883117",4,Offline,2024-07-10,06:35:17,1720568117,489d9h28min,1y ago,success
355710090540753,10.633865,103.528019,"10.633865,103.528019",4,Offline,2024-11-06,16:07:47,1730884067,369d23h55min,1y ago,success
355710090540977,11.545834,104.899299,"11.545834,104.899299",4,Offline,2025-10-08,12:55:04,1759902904,34d3h8min,1m ago,success
355710090520151,11.545789,104.89935,"11.545789,104.89935",4,Offline,2024-12-04,14:35:10,1733297710,342d1h28min,11m ago,success
355710090524088,11.538084,104.883054,"11.538084,104.883054",4,Offline,2024-07-03,18:57:33,1720007853,495d21h5min,1y ago,success
355710090539870,13.659815,102.567297,"13.659815,102.567297",4,Offline,2024-10-24,07:42:48,1729730568,383d8h20min,1y ago,success
